defindex,player_steamid,item,tick,silent,player_name,event_name,match_id
44,76561198397576589,hegrenade,71187,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,71199,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,71235,False,AVARA KÉRABA,item_pickup,c3ddd683
60,76561198000238678,m4a1,71247,False,Erick,item_pickup,c3ddd683
50,76561198000238678,vest,71331,False,Erick,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,71405,True,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,71431,False,Erick,item_pickup,c3ddd683
44,76561198000238678,hegrenade,71469,False,Erick,item_pickup,c3ddd683
9,76561198340888446,awp,73727,False,MonsTro,item_pickup,c3ddd683
46,76561198340888446,molotov,74885,False,MonsTro,item_pickup,c3ddd683
7,76561198026214582,ak47,75259,True,Connan,item_pickup,c3ddd683
59,76561198178993731,knife,75533,False,Siraissi,item_pickup,c3ddd683
4,76561198178993731,glock,75533,False,Siraissi,item_pickup,c3ddd683
42,76561197996437459,knife,75533,False,【﻿ＰＫ】,item_pickup,c3ddd683
61,76561197996437459,hkp2000,75533,False,【﻿ＰＫ】,item_pickup,c3ddd683
59,76561198397576589,knife,75533,False,AVARA KÉRABA,item_pickup,c3ddd683
4,76561198397576589,glock,75533,False,AVARA KÉRABA,item_pickup,c3ddd683
42,76561198100001022,knife,75533,False,Luiz,item_pickup,c3ddd683
32,76561198100001022,hkp2000,75533,False,Luiz,item_pickup,c3ddd683
42,76561198000238678,knife,75533,False,Erick,item_pickup,c3ddd683
61,76561198000238678,hkp2000,75533,False,Erick,item_pickup,c3ddd683
42,76561198124241179,knife,75533,False,Talevor,item_pickup,c3ddd683
61,76561198124241179,hkp2000,75533,False,Talevor,item_pickup,c3ddd683
42,76561198421514418,knife,75533,False,rodrigaoobrabo,item_pickup,c3ddd683
61,76561198421514418,hkp2000,75533,False,rodrigaoobrabo,item_pickup,c3ddd683
520,76561198051880621,knife,75533,False,Cujura,item_pickup,c3ddd683
4,76561198051880621,glock,75533,False,Cujura,item_pickup,c3ddd683
49,76561198026214582,c4,75533,False,Connan,item_pickup,c3ddd683
51,76561198178993731,vesthelm,75851,False,Siraissi,item_pickup,c3ddd683
7,76561198178993731,ak47,75881,False,Siraissi,item_pickup,c3ddd683
7,76561198397576589,ak47,75913,False,AVARA KÉRABA,item_pickup,c3ddd683
46,76561198178993731,molotov,75915,False,Siraissi,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,75929,False,Siraissi,item_pickup,c3ddd683
44,76561198178993731,hegrenade,75943,False,Siraissi,item_pickup,c3ddd683
51,76561198051880621,vesthelm,75945,False,Cujura,item_pickup,c3ddd683
43,76561198178993731,flashbang,75953,False,Siraissi,item_pickup,c3ddd683
31,76561198421514418,taser,75955,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198397576589,vesthelm,76009,False,AVARA KÉRABA,item_pickup,c3ddd683
46,76561198051880621,molotov,76023,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,76031,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,76031,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,76031,False,Cujura,item_pickup,c3ddd683
46,76561198397576589,molotov,76049,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,76065,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,76075,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,76085,False,AVARA KÉRABA,item_pickup,c3ddd683
36,76561198124241179,p250,76099,False,Talevor,item_pickup,c3ddd683
7,76561198051880621,ak47,76137,False,Cujura,item_pickup,c3ddd683
1,76561198100001022,deagle,76169,False,Luiz,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,76215,False,MonsTro,item_pickup,c3ddd683
34,76561197996437459,mp9,76311,False,【﻿ＰＫ】,item_pickup,c3ddd683
36,76561198340888446,p250,76323,False,MonsTro,item_pickup,c3ddd683
3,76561198000238678,fiveseven,76433,False,Erick,item_pickup,c3ddd683
43,76561198100001022,flashbang,76621,False,Luiz,item_pickup,c3ddd683
31,76561197996437459,taser,76627,False,【﻿ＰＫ】,item_pickup,c3ddd683
31,76561198397576589,taser,80673,False,AVARA KÉRABA,item_pickup,c3ddd683
31,76561198340888446,taser,82337,False,MonsTro,item_pickup,c3ddd683
42,76561198100001022,knife,82510,False,Luiz,item_pickup,c3ddd683
32,76561198100001022,hkp2000,82510,False,Luiz,item_pickup,c3ddd683
42,76561198000238678,knife,82510,False,Erick,item_pickup,c3ddd683
61,76561198000238678,hkp2000,82510,False,Erick,item_pickup,c3ddd683
42,76561198421514418,knife,82510,False,rodrigaoobrabo,item_pickup,c3ddd683
61,76561198421514418,hkp2000,82510,False,rodrigaoobrabo,item_pickup,c3ddd683
42,76561197996437459,knife,82510,False,【﻿ＰＫ】,item_pickup,c3ddd683
61,76561197996437459,hkp2000,82510,False,【﻿ＰＫ】,item_pickup,c3ddd683
42,76561198124241179,knife,82510,False,Talevor,item_pickup,c3ddd683
61,76561198124241179,hkp2000,82510,False,Talevor,item_pickup,c3ddd683
49,76561198397576589,c4,82510,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198178993731,hegrenade,82604,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,82618,False,Siraissi,item_pickup,c3ddd683
50,76561198026214582,vest,82736,False,Connan,item_pickup,c3ddd683
51,76561198421514418,vesthelm,82754,False,rodrigaoobrabo,item_pickup,c3ddd683
60,76561198421514418,m4a1,82800,False,rodrigaoobrabo,item_pickup,c3ddd683
9,76561197996437459,awp,82806,False,【﻿ＰＫ】,item_pickup,c3ddd683
46,76561198397576589,molotov,82874,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,82892,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,82904,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,82912,False,AVARA KÉRABA,item_pickup,c3ddd683
46,76561198051880621,molotov,82976,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,82980,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,82980,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,82980,False,Cujura,item_pickup,c3ddd683
60,76561198000238678,m4a1,83050,False,Erick,item_pickup,c3ddd683
60,76561197996437459,m4a1,83114,False,【﻿ＰＫ】,item_pickup,c3ddd683
50,76561198000238678,vest,83126,False,Erick,item_pickup,c3ddd683
43,76561198340888446,flashbang,83136,False,MonsTro,item_pickup,c3ddd683
9,76561198421514418,awp,83146,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198340888446,flashbang,83148,False,MonsTro,item_pickup,c3ddd683
36,76561198421514418,p250,83186,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,83196,False,Erick,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,83212,False,rodrigaoobrabo,item_pickup,c3ddd683
16,76561198124241179,m4a1,83212,False,Talevor,item_pickup,c3ddd683
43,76561198000238678,flashbang,83214,False,Erick,item_pickup,c3ddd683
48,76561198421514418,incgrenade,83224,False,rodrigaoobrabo,item_pickup,c3ddd683
44,76561198421514418,hegrenade,83232,False,rodrigaoobrabo,item_pickup,c3ddd683
48,76561198000238678,incgrenade,83240,False,Erick,item_pickup,c3ddd683
44,76561198000238678,hegrenade,83260,False,Erick,item_pickup,c3ddd683
16,76561198100001022,m4a1,83268,False,Luiz,item_pickup,c3ddd683
51,76561198100001022,vesthelm,83284,False,Luiz,item_pickup,c3ddd683
51,76561197996437459,vesthelm,83296,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,83316,False,Luiz,item_pickup,c3ddd683
50,76561198124241179,vest,83328,False,Talevor,item_pickup,c3ddd683
44,76561198100001022,hegrenade,83330,False,Luiz,item_pickup,c3ddd683
55,76561198124241179,defuser,83338,False,Talevor,item_pickup,c3ddd683
44,76561198124241179,hegrenade,83390,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,83400,False,Talevor,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,83404,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,83430,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,83436,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,83458,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,83460,False,Talevor,item_pickup,c3ddd683
55,76561198000238678,defuser,83546,False,Erick,item_pickup,c3ddd683
49,76561198051880621,c4,83800,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,84522,False,Cujura,item_pickup,c3ddd683
49,76561198340888446,c4,87258,True,MonsTro,item_pickup,c3ddd683
49,76561198340888446,c4,89316,False,MonsTro,item_pickup,c3ddd683
48,76561198397576589,incgrenade,90768,False,AVARA KÉRABA,item_pickup,c3ddd683
49,76561198397576589,c4,90812,False,AVARA KÉRABA,item_pickup,c3ddd683
9,76561198026214582,awp,90814,False,Connan,item_pickup,c3ddd683
7,76561198026214582,ak47,91038,False,Connan,item_pickup,c3ddd683
59,76561198178993731,knife,91592,False,Siraissi,item_pickup,c3ddd683
4,76561198178993731,glock,91592,False,Siraissi,item_pickup,c3ddd683
42,76561198124241179,knife,91592,False,Talevor,item_pickup,c3ddd683
61,76561198124241179,hkp2000,91592,False,Talevor,item_pickup,c3ddd683
59,76561198340888446,knife,91592,False,MonsTro,item_pickup,c3ddd683
4,76561198340888446,glock,91592,False,MonsTro,item_pickup,c3ddd683
520,76561198051880621,knife,91592,False,Cujura,item_pickup,c3ddd683
4,76561198051880621,glock,91592,False,Cujura,item_pickup,c3ddd683
42,76561198421514418,knife,91592,False,rodrigaoobrabo,item_pickup,c3ddd683
61,76561198421514418,hkp2000,91592,False,rodrigaoobrabo,item_pickup,c3ddd683
42,76561198000238678,knife,91592,False,Erick,item_pickup,c3ddd683
61,76561198000238678,hkp2000,91592,False,Erick,item_pickup,c3ddd683
49,76561198051880621,c4,91592,False,Cujura,item_pickup,c3ddd683
51,76561198051880621,vesthelm,91707,False,Cujura,item_pickup,c3ddd683
7,76561198051880621,ak47,91723,False,Cujura,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,91743,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,91755,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,91765,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,91773,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198340888446,vesthelm,91801,False,MonsTro,item_pickup,c3ddd683
46,76561198051880621,molotov,91825,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,91831,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,91831,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,91831,False,Cujura,item_pickup,c3ddd683
7,76561198340888446,ak47,91841,False,MonsTro,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,91855,False,Luiz,item_pickup,c3ddd683
44,76561198100001022,hegrenade,91869,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,91885,False,Luiz,item_pickup,c3ddd683
46,76561198340888446,molotov,91895,False,MonsTro,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,91905,False,MonsTro,item_pickup,c3ddd683
48,76561198100001022,incgrenade,91907,False,Luiz,item_pickup,c3ddd683
43,76561198340888446,flashbang,91917,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,91929,False,MonsTro,item_pickup,c3ddd683
51,76561198178993731,vesthelm,92053,False,Siraissi,item_pickup,c3ddd683
7,76561198178993731,ak47,92083,False,Siraissi,item_pickup,c3ddd683
46,76561198178993731,molotov,92119,False,Siraissi,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,92135,False,Siraissi,item_pickup,c3ddd683
44,76561198178993731,hegrenade,92149,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,92161,False,Siraissi,item_pickup,c3ddd683
50,76561198397576589,vest,92251,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,92297,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,92311,False,AVARA KÉRABA,item_pickup,c3ddd683
34,76561198000238678,mp9,92311,False,Erick,item_pickup,c3ddd683
43,76561198397576589,flashbang,92321,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198000238678,vesthelm,92363,False,Erick,item_pickup,c3ddd683
50,76561198421514418,vest,92369,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,92453,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,92477,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,92487,False,Erick,item_pickup,c3ddd683
51,76561198124241179,vesthelm,92489,False,Talevor,item_pickup,c3ddd683
55,76561198124241179,defuser,92509,False,Talevor,item_pickup,c3ddd683
48,76561198000238678,incgrenade,92517,False,Erick,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,92545,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,92553,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,92561,False,Talevor,item_pickup,c3ddd683
34,76561198421514418,mp9,92565,False,rodrigaoobrabo,item_pickup,c3ddd683
48,76561198124241179,incgrenade,92583,False,Talevor,item_pickup,c3ddd683
51,76561198421514418,vesthelm,92591,False,rodrigaoobrabo,item_pickup,c3ddd683
55,76561198100001022,defuser,92677,False,Luiz,item_pickup,c3ddd683
48,76561198421514418,incgrenade,92797,False,rodrigaoobrabo,item_pickup,c3ddd683
44,76561198421514418,hegrenade,92807,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198421514418,flashbang,92817,False,rodrigaoobrabo,item_pickup,c3ddd683
10,76561198124241179,famas,92921,False,Talevor,item_pickup,c3ddd683
49,76561198051880621,c4,93445,False,Cujura,item_pickup,c3ddd683
7,76561198421514418,ak47,94681,True,rodrigaoobrabo,item_pickup,c3ddd683
46,76561198421514418,molotov,95907,True,rodrigaoobrabo,item_pickup,c3ddd683
49,76561198397576589,c4,95957,False,AVARA KÉRABA,item_pickup,c3ddd683
31,76561198026214582,taser,99107,True,Connan,item_pickup,c3ddd683
49,76561198026214582,c4,99111,True,Connan,item_pickup,c3ddd683
7,76561198100001022,ak47,100599,True,Luiz,item_pickup,c3ddd683
59,76561198340888446,knife,100686,False,MonsTro,item_pickup,c3ddd683
4,76561198340888446,glock,100686,False,MonsTro,item_pickup,c3ddd683
59,76561198178993731,knife,100686,False,Siraissi,item_pickup,c3ddd683
4,76561198178993731,glock,100686,False,Siraissi,item_pickup,c3ddd683
59,76561198026214582,knife,100686,False,Connan,item_pickup,c3ddd683
4,76561198026214582,glock,100686,False,Connan,item_pickup,c3ddd683
59,76561198397576589,knife,100686,False,AVARA KÉRABA,item_pickup,c3ddd683
4,76561198397576589,glock,100686,False,AVARA KÉRABA,item_pickup,c3ddd683
520,76561198051880621,knife,100686,False,Cujura,item_pickup,c3ddd683
4,76561198051880621,glock,100686,False,Cujura,item_pickup,c3ddd683
42,76561198000238678,knife,100686,False,Erick,item_pickup,c3ddd683
61,76561198000238678,hkp2000,100686,False,Erick,item_pickup,c3ddd683
42,76561198421514418,knife,100686,False,rodrigaoobrabo,item_pickup,c3ddd683
61,76561198421514418,hkp2000,100686,False,rodrigaoobrabo,item_pickup,c3ddd683
49,76561198178993731,c4,100686,False,Siraissi,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,100812,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,100824,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,100830,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,100840,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198421514418,ak47,101202,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198397576589,vesthelm,101222,False,AVARA KÉRABA,item_pickup,c3ddd683
7,76561198397576589,ak47,101264,False,AVARA KÉRABA,item_pickup,c3ddd683
10,76561198000238678,famas,101270,False,Erick,item_pickup,c3ddd683
9,76561198100001022,awp,101282,False,Luiz,item_pickup,c3ddd683
46,76561198397576589,molotov,101298,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198421514418,vesthelm,101322,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198397576589,flashbang,101330,False,AVARA KÉRABA,item_pickup,c3ddd683
55,76561198421514418,defuser,101338,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198000238678,vesthelm,101346,False,Erick,item_pickup,c3ddd683
16,76561198124241179,m4a1,101350,False,Talevor,item_pickup,c3ddd683
43,76561198397576589,flashbang,101362,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,101366,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,101366,False,Luiz,item_pickup,c3ddd683
48,76561198421514418,incgrenade,101378,False,rodrigaoobrabo,item_pickup,c3ddd683
44,76561198421514418,hegrenade,101386,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198100001022,flashbang,101388,False,Luiz,item_pickup,c3ddd683
43,76561198421514418,flashbang,101394,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198100001022,flashbang,101412,False,Luiz,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,101498,False,Erick,item_pickup,c3ddd683
48,76561198000238678,incgrenade,101524,False,Erick,item_pickup,c3ddd683
43,76561198124241179,flashbang,101538,False,Talevor,item_pickup,c3ddd683
43,76561198000238678,flashbang,101544,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,101558,False,Erick,item_pickup,c3ddd683
7,76561198026214582,ak47,101588,False,Connan,item_pickup,c3ddd683
51,76561198051880621,vesthelm,101614,False,Cujura,item_pickup,c3ddd683
51,76561198340888446,vesthelm,101630,False,MonsTro,item_pickup,c3ddd683
55,76561198000238678,defuser,101650,False,Erick,item_pickup,c3ddd683
17,76561198051880621,mac10,101668,False,Cujura,item_pickup,c3ddd683
30,76561198340888446,tec9,101688,False,MonsTro,item_pickup,c3ddd683
44,76561198051880621,hegrenade,101718,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,101718,False,Cujura,item_pickup,c3ddd683
51,76561198026214582,vesthelm,101736,False,Connan,item_pickup,c3ddd683
43,76561198340888446,flashbang,101744,False,MonsTro,item_pickup,c3ddd683
51,76561198178993731,vesthelm,101746,False,Siraissi,item_pickup,c3ddd683
43,76561198340888446,flashbang,101754,False,MonsTro,item_pickup,c3ddd683
17,76561198178993731,mac10,101824,False,Siraissi,item_pickup,c3ddd683
49,76561198178993731,c4,102032,False,Siraissi,item_pickup,c3ddd683
49,76561198340888446,c4,102450,False,MonsTro,item_pickup,c3ddd683
44,76561198178993731,hegrenade,104256,True,Siraissi,item_pickup,c3ddd683
7,76561198178993731,ak47,104264,True,Siraissi,item_pickup,c3ddd683
49,76561198051880621,c4,104422,False,Cujura,item_pickup,c3ddd683
43,76561197996437459,flashbang,106126,False,【﻿ＰＫ】,item_pickup,c3ddd683
16,76561197996437459,m4a1,106762,False,【﻿ＰＫ】,item_pickup,c3ddd683
55,76561197996437459,defuser,106934,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198000238678,ak47,107020,False,Erick,item_pickup,c3ddd683
44,76561198000238678,hegrenade,107050,False,Erick,item_pickup,c3ddd683
59,76561198340888446,knife,107358,False,MonsTro,item_pickup,c3ddd683
4,76561198340888446,glock,107358,False,MonsTro,item_pickup,c3ddd683
59,76561198026214582,knife,107358,False,Connan,item_pickup,c3ddd683
4,76561198026214582,glock,107358,False,Connan,item_pickup,c3ddd683
42,76561198124241179,knife,107358,False,Talevor,item_pickup,c3ddd683
61,76561198124241179,hkp2000,107358,False,Talevor,item_pickup,c3ddd683
59,76561198178993731,knife,107358,False,Siraissi,item_pickup,c3ddd683
4,76561198178993731,glock,107358,False,Siraissi,item_pickup,c3ddd683
520,76561198051880621,knife,107358,False,Cujura,item_pickup,c3ddd683
4,76561198051880621,glock,107358,False,Cujura,item_pickup,c3ddd683
42,76561198421514418,knife,107358,False,rodrigaoobrabo,item_pickup,c3ddd683
61,76561198421514418,hkp2000,107358,False,rodrigaoobrabo,item_pickup,c3ddd683
59,76561198397576589,knife,107358,False,AVARA KÉRABA,item_pickup,c3ddd683
4,76561198397576589,glock,107358,False,AVARA KÉRABA,item_pickup,c3ddd683
49,76561198340888446,c4,107358,False,MonsTro,item_pickup,c3ddd683
48,76561198100001022,incgrenade,107471,False,Luiz,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,107601,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,107613,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,107619,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561198178993731,c4,107621,False,Siraissi,item_pickup,c3ddd683
36,76561198397576589,p250,107703,False,AVARA KÉRABA,item_pickup,c3ddd683
60,76561198421514418,m4a1,107799,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198421514418,vesthelm,107825,False,rodrigaoobrabo,item_pickup,c3ddd683
16,76561198124241179,m4a1,107841,False,Talevor,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,107861,False,Erick,item_pickup,c3ddd683
48,76561198000238678,incgrenade,107897,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,107915,False,Erick,item_pickup,c3ddd683
55,76561198421514418,defuser,107951,False,rodrigaoobrabo,item_pickup,c3ddd683
17,76561198026214582,mac10,107977,False,Connan,item_pickup,c3ddd683
30,76561198340888446,tec9,107997,False,MonsTro,item_pickup,c3ddd683
51,76561198124241179,vesthelm,108117,False,Talevor,item_pickup,c3ddd683
55,76561198124241179,defuser,108123,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,108181,False,Talevor,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,108373,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,108387,False,Cujura,item_pickup,c3ddd683
17,76561198178993731,mac10,108551,False,Siraissi,item_pickup,c3ddd683
45,76561198026214582,smokegrenade,108701,True,Connan,item_pickup,c3ddd683
17,76561198340888446,mac10,109837,False,MonsTro,item_pickup,c3ddd683
16,76561198051880621,m4a1,109877,False,Cujura,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,111893,False,rodrigaoobrabo,item_pickup,c3ddd683
59,76561198026214582,knife,112129,False,Connan,item_pickup,c3ddd683
4,76561198026214582,glock,112129,False,Connan,item_pickup,c3ddd683
59,76561198178993731,knife,112129,False,Siraissi,item_pickup,c3ddd683
4,76561198178993731,glock,112129,False,Siraissi,item_pickup,c3ddd683
42,76561198124241179,knife,112129,False,Talevor,item_pickup,c3ddd683
61,76561198124241179,hkp2000,112129,False,Talevor,item_pickup,c3ddd683
59,76561198397576589,knife,112129,False,AVARA KÉRABA,item_pickup,c3ddd683
4,76561198397576589,glock,112129,False,AVARA KÉRABA,item_pickup,c3ddd683
42,76561198000238678,knife,112129,False,Erick,item_pickup,c3ddd683
61,76561198000238678,hkp2000,112129,False,Erick,item_pickup,c3ddd683
42,76561197996437459,knife,112129,False,【﻿ＰＫ】,item_pickup,c3ddd683
61,76561197996437459,hkp2000,112129,False,【﻿ＰＫ】,item_pickup,c3ddd683
520,76561198051880621,knife,112129,False,Cujura,item_pickup,c3ddd683
4,76561198051880621,glock,112129,False,Cujura,item_pickup,c3ddd683
59,76561198340888446,knife,112129,False,MonsTro,item_pickup,c3ddd683
4,76561198340888446,glock,112129,False,MonsTro,item_pickup,c3ddd683
49,76561198026214582,c4,112129,False,Connan,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,112225,False,Luiz,item_pickup,c3ddd683
48,76561198100001022,incgrenade,112245,False,Luiz,item_pickup,c3ddd683
16,76561197996437459,m4a1,112257,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561197996437459,vesthelm,112275,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561198100001022,flashbang,112277,False,Luiz,item_pickup,c3ddd683
48,76561198421514418,incgrenade,112309,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198340888446,vesthelm,112329,False,MonsTro,item_pickup,c3ddd683
7,76561198340888446,ak47,112329,False,MonsTro,item_pickup,c3ddd683
44,76561198421514418,hegrenade,112331,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198421514418,flashbang,112345,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,112361,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,112373,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,112381,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,112389,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198397576589,vesthelm,112405,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198051880621,vesthelm,112409,False,Cujura,item_pickup,c3ddd683
46,76561198340888446,molotov,112425,False,MonsTro,item_pickup,c3ddd683
7,76561198051880621,ak47,112435,False,Cujura,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,112435,False,MonsTro,item_pickup,c3ddd683
7,76561198397576589,ak47,112445,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198340888446,flashbang,112447,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,112459,False,MonsTro,item_pickup,c3ddd683
46,76561198397576589,molotov,112469,False,AVARA KÉRABA,item_pickup,c3ddd683
46,76561198051880621,molotov,112481,False,Cujura,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,112483,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198051880621,hegrenade,112483,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,112483,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,112483,False,Cujura,item_pickup,c3ddd683
44,76561198397576589,hegrenade,112495,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,112503,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198124241179,vesthelm,112531,False,Talevor,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,112569,False,Talevor,item_pickup,c3ddd683
51,76561198178993731,vesthelm,112575,False,Siraissi,item_pickup,c3ddd683
43,76561198124241179,flashbang,112579,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,112589,False,Talevor,item_pickup,c3ddd683
48,76561198124241179,incgrenade,112601,False,Talevor,item_pickup,c3ddd683
7,76561198178993731,ak47,112605,False,Siraissi,item_pickup,c3ddd683
7,76561198026214582,ak47,112633,False,Connan,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,112647,False,Siraissi,item_pickup,c3ddd683
46,76561198178993731,molotov,112661,False,Siraissi,item_pickup,c3ddd683
51,76561198026214582,vesthelm,112675,False,Connan,item_pickup,c3ddd683
44,76561198178993731,hegrenade,112679,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,112689,False,Siraissi,item_pickup,c3ddd683
55,76561198124241179,defuser,112875,False,Talevor,item_pickup,c3ddd683
16,76561198000238678,m4a1,112881,False,Erick,item_pickup,c3ddd683
31,76561198421514418,taser,113053,False,rodrigaoobrabo,item_pickup,c3ddd683
